Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-26,59.525,60.584,59.525,60.101,1775400,0.0,0.0
2023-10-27,59.636,59.794,58.353,58.493,1655800,0.0,0.0
2023-10-30,58.976,59.636,58.549,59.376,1471800,0.0,0.0
2023-10-31,59.171,60.37,59.088,60.073,1548600,0.0,0.0
2023-11-01,60.24,61.067,59.766,60.175,1805200,0.0,0.0
2023-11-02,60.882,62.118,60.566,61.978,1533300,0.0,0.0
2023-11-03,63.001,63.698,62.908,62.982,1990200,0.0,0.0
2023-11-06,63.122,63.196,61.941,62.48,1426800,0.0,0.0
2023-11-07,62.127,62.583,61.774,61.848,1302700,0.0,0.0
2023-11-08,61.727,61.969,61.346,61.867,1624700,0.0,0.0
2023-11-09,62.341,62.834,61.7,61.83,1486000,0.0,0.0
2023-11-10,62.229,62.871,61.597,62.834,1406300,0.0,0.0
2023-11-13,62.425,62.834,62.146,62.322,1588000,0.0,0.0
2023-11-14,63.41,64.841,63.205,64.079,1911800,0.0,0.0
2023-11-15,64.07,65.259,64.07,64.813,1721200,0.0,0.0
2023-11-16,64.683,65.036,64.06,64.404,1733800,0.0,0.0
2023-11-17,65.232,65.315,64.897,65.241,1536800,0.0,0.0
2023-11-20,64.804,65.352,64.293,65.018,1429200,0.0,0.0
2023-11-21,64.832,64.981,64.163,64.181,1372400,0.0,0.0
2023-11-22,64.544,65.018,64.126,64.953,1200300,0.0,0.0
2023-11-24,64.925,65.585,64.785,65.418,797700,0.0,0.0
2023-11-27,64.953,65.232,64.655,64.823,1957600,0.0,0.0
2023-11-28,64.962,65.464,64.674,65.167,1732700,0.0,0.0
2023-11-29,65.668,66.914,65.529,66.682,1653500,0.0,0.0
2023-11-30,66.84,67.797,66.366,67.685,3887100,0.0,0.0
2023-12-01,67.667,69.284,67.407,68.708,2699800,0.0,0.0
2023-12-04,68.011,69.349,67.918,68.875,2464700,0.0,0.0
2023-12-05,68.615,68.689,67.49,68.057,2145100,0.0,0.0
2023-12-06,68.55,68.903,65.492,66.403,4466200,0.0,0.0
2023-12-07,66.719,68.057,66.431,68.02,2545000,0.0,0.0
2023-12-08,67.992,68.94,67.778,68.754,2149800,0.0,0.0
2023-12-11,68.624,70.084,68.541,69.34,2189700,0.0,0.0
2023-12-12,69.451,70.13,69.135,69.823,1819000,0.0,0.0
2023-12-13,69.963,71.385,69.396,71.208,2126000,0.0,0.0
2023-12-14,72.361,73.69,72.361,73.011,2343200,0.0,0.0
2023-12-15,72.166,73.095,71.71,72.156,4948000,0.0,0.0
2023-12-18,72.5,72.51,71.636,71.747,1884600,0.0,0.0
2023-12-19,71.887,72.593,71.524,72.203,1624900,0.0,0.0
2023-12-20,71.877,72.677,70.66,70.688,1822500,0.0,0.0
2023-12-21,71.078,71.673,70.846,71.58,1385000,0.0,0.0
2023-12-22,71.915,72.398,71.394,71.747,1536500,0.0,0.0
2023-12-26,71.84,72.417,71.636,72.24,1608600,0.0,0.0
2023-12-27,72.166,72.695,71.831,72.472,1154800,0.0,0.0
2023-12-28,73.011,73.03,72.63,72.891,1394300,0.0,0.0
2023-12-29,72.984,73.209,72.431,72.637,1084500,0.69,0.0
2024-01-02,72.825,73.359,72.234,72.909,1438500,0.0,0.0
